点赞,评论,分享,收藏,播放,热词
80613,11823,48081,10949,7063907,"打麻将,打牌,上班,的人,想不通,麻将馆,麻将,潇洒,老公,环节,羡慕,女人,确实,不知道,明白,没钱,佩服,有钱,出了,没想,男人,打工,不上班,喝酒,想不明白,挣钱,搞不懂,赚钱,你说,都是"
106826,3045,24654,2944,2390514,"好可爱,小猫,猪头,哈基米,name,your,芋头,好像,老弟,我家,you,do,mean,小猫咪,What,宕机,OK,眼睛,咪咪,听懂,潮汕,给我,好乖,宝宝,放开,评论区,look,潮汕人,太可爱了,睡着"
83508,5841,438,1608,3946116,"叶子,老板娘,绍兴,桃子,善良,管子,漂亮,老板,感动,女孩,美女,关注,粉丝,的人,生意兴隆,叶来,好漂亮,哭了,机会,视频,结婚,刷到,吃饭,小姐姐,人美心善,好喜欢,正能量,抱抱,稀里哗啦,希望"
68087,6362,21044,2824,8642507,"剪刀,理发师,理发,理发店,段子,东西,很贵,发票,确实,头发,剪头发,便宜,工具,手欠,专业,随便,朋友,厨师,吃饭,剧本,师傅,价格,都是,多少钱,买的,的人,九转,大肠,摆拍,家伙"
85582,11539,46199,3398,5266910,"刘邦,泰国,OK,缺点,丸美,完美,百里,伤害,超标,守约,新赛季,出装,英雄,ban,发呆,逆天,赛季,百里守约,强度,老实,别怪,两脚,元流,不知道,玩家,九转,大肠,削弱,策划,达摩"
56141,1632,16190,27203,10139334,"凭感觉,感觉,不一样,开车,身高,车头,倒车,座椅,新手,坐姿,老司机,座位,角度,车型,距离,后视镜,全靠,不用看,长度,位置,不行,误导,技巧,老手,放屁,试试,要看,长短,看什么,扯淡"
217126,8163,53985,10326,3004404,"喜欢,自摸,感觉,有点帅,子墨,唱歌,好帅,solo,OK,出道,好听,发呆,爱上,好像,上了,完了,宕机,时代峰峻,有点像,实力,眼含,热泪,刷到,我去,劲劲,这是,侧脸,三代,好好听,不知道"
26499,11796,146853,2782,6604542,"大肠,刺身,狮子,九转,吃屎,恶心,肥肠,喜欢,爱吃,螺蛳粉,吃饭,宕机,肠子,不吃,挤出来,发呆,内脏,吃粑粑,嗦粉,这是,OK,原味,好吃,吃的,给你,粑粑,我以为,yue,动物,吃了"
215696,29085,264605,5304,8214650,"宕机,发呆,九转,大肠,哥们,化妆,邪术,疑问,卧槽,眉毛,女的,惊恐,生日快乐,OK,牛逼,女生,亚洲,看到最后,美女,我靠,感觉,哥子姐,暗中观察,我去,跟丢,报警,皮肤,妖术,网恋,噢买尬"
83077,5422,51946,16382,3759491,"不到,沟通,减分,冷冰冰,阴阳怪气,反话,摩羯,的人,克制,明目张胆,偏爱,减到,抱抱,天蝎,不想,处女座,零分,无所谓,金牛,我来,水瓶,土象,喜欢,老公,暗中观察,九转,大肠,解决,双子,摩羯座"
54236,1688,11169,8778,8804492,"爱心,游泳,小宝贝,宝贝,厉害,袜子,宝宝,真棒,太棒了,孩子,感谢,小孩,好可爱,游泳冠军,太厉害了,平安果,水里,小可爱,感觉,小朋友,头发,抱抱,下水,长大,调皮,尿不湿,可爱的,真厉害,历害,跳水"
41747,896,46211,22803,7274057,"习惯了,好听,想你,爱心,感谢,爱你,有你,首歌,心酸,曲中人,相思,唱得,的人,歌名,中意,想他,根源,不到,忍不住,哭泣,泪水,决堤,已成,唱出,回忆,心痛,就不会,画面,失望,眼泪"
60577,1378,56594,27822,7208439,"老师,感谢,国家,黄金,惊讶,爱心,户口,贬值,培养人才,是个,教师,工作,除掉,村干部,农民,孩子,学生,辛苦,尊敬,的人,功臣,社会,兴旺发达,功劳,打压,待遇,工资,好老师,人民币,取消"
33827,12121,198112,619,3657453,"有钱,幸福,发呆,老了,阿姨,宕机,OK,我的梦,九转,大肠,快乐,喜欢,男模,赚钱,姐姐,我去,我点,调皮,的生活,小淘气,想要,努力,大王,悲伤,羡慕,笑死我了,潇洒,富婆,用户,没钱"
214865,7164,78785,11921,13076277,"黑笔,白字,学期,哭了,好看,发呆,好厉害,好好看,写的,毕业,下个,宕机,毕业了,牛逼,伤感,青春,厉害,我去,感觉,好像,好牛,学校,不到,艺术,字体,抱抱,模糊,写字,冲掉,宝宝"
230658,16897,58477,24224,2328092,"姐姐,宝宝,无问西东,求求了,有感觉,猪头,喜欢,正解,吊带,有链接,南来北往,借位,拍行,氛围感,cp,哇塞,苗姐,一直幸福,要幸福呀,抱抱,双鱼,摩羯,异地,很爱,方法,异地恋,小女孩,心碎,幸福的,来啦"
36504,4363,46875,1092,5087853,"抽屉,桌子,宕机,老师,发呆,OK,小学,老鼠,垃圾,课桌,逆天,书桌,九转,大肠,蟑螂,学生,同学,恶心,桌洞,想起,扫把,东西,位置,同桌,感觉,牛逼,座位,邋遢,学校,干净"
39753,3230,38292,1759,3516742,"出片,姐妹,女人,裤子,的人,照片,刘亦菲,小姐姐,女子,雁荡山,摄影师,一生要强,恐高,喜欢,站上去,心动,真酷,敢不敢,不去,暗中观察,挑战,一生,中国女人,吓死,链接,害怕,不贵,勇敢,摔死,美酷"
65001,11675,50384,5091,5351390,"宕机,仓鼠,发呆,没吃过,能吃,种类,我以为,虫子,东西,面包虫干,搅拌,老鼠,煮粥,感觉,超市,花茶,火麻仁,杂粮粥,八宝粥,明白,杂粮,看了,我能,金丝皇菊,品种,OK,吃的,鼠子,给我,草籽"
223180,11556,39250,3200,3327039,"名字,暂停,男生,勇敢,三观正,长得帅,男人,三观,好人,救人,最帅,哥们,很棒,你点赞,四川,点赞,男孩子,平安,的人,又帅,太帅了,你点个赞,长得,承认,大义,善良,好棒,一生,猪头,抱抱"
81577,1458,19304,3348,2112592,"唱歌,好好听,好听,简单,呼吸,单依纯,轻松,太好听了,喜欢,这是,综艺,九转,大肠,王子,感觉,转音,妥协,沈月,低头,张嘴,宕机,爽子,豪庭,开车,版权,好像,OK,耳朵怀孕,我以为,平台"
48714,1699,27240,15513,5194736,"爱心,好听,美女,感谢,手语,甘心情愿,人美,喜欢,咖啡,手舞,漂亮,到位,不错,首歌,前妻,心甘情愿,歌声,郭峰,优秀,声音,手势,人美歌甜,平安果,好漂亮,优雅,美丽,歌曲,表情,更美,指甲"
136527,3853,17448,5465,7053164,"世勋,抖音,张艺兴,好听,硬控,刷到,好好听,艺兴,边伯贤,首歌,伯贤,感觉,吴世勋,表白,有感觉,谁懂,不感兴趣,循环,弟弟,be,the,one,娜娜,暗中观察,勋兴,三天,发呆,名字,四天,you"
87111,13387,2857,4307,7088050,"画眉鸟,好人,感谢,画眉,大哥,善良,这是,有爱心,鸟蛋,平安,一生,小鸟,翠鸟,的人,点赞,绿色,八哥,鸟窝,之人,红毛,保护,你点赞,应该是,白头翁,看着,牧草,是个好人,吃了,麻雀,拿回去"
78088,1313,1252,13487,1826782,"爱心,感谢,支持,咖啡,平安果,抱拳,抱抱,灯笼,嘴唇,发呆,拳头,灵机一动,你好,稳重,安稳,气球,巧克力,圣诞树,元宝,祝你幸福,安康,万事如意,文持,胜利,西瓜,kis,你点赞,老美,调皮,OK"
30495,1908,14423,10005,4972113,"早日康复,医院,感谢,透析,医生,尿酸,检查,祝你,痛风,尿酸高,泡沫,尿毒症,身体,肌酐,中医,症状,小伙子,发现,饮料,肾病,年轻,耽误,脚后跟,帅哥,大夫,查出来,有病,胳膊,彩超,年轻人"
41028,4367,2283,3676,1477465,"触发,有来有回,解控,天地,为局,集结,全军,妙手神偷,例无虚发,打出,宕机,庄周,大乔,队友,红米,播报,OK,海诺,九转,大肠,见过,水晶战,我有,女娲,守约,不知道,逆转,弈星,K60,发呆"
36531,16132,6429,22058,1022563,"抱抱,爱心,感谢,粽子,纸飞机,烟花,西瓜,情书,戒指,巧克力,棒棒糖,汤圆,love,you,干杯,can,dy,红包,灯笼,锦鲤,糖葫芦,小黄鸭,加鸡腿,调皮,元宝,抱拳,鞭炮,咖啡,饺子,气球"
95939,36353,199257,4112,12480147,"篮球,大人,感觉,不公平,身高,比赛,打球,打篮球,屁股,宕机,公平,欺负人,小朋友,小孩,幼儿园,九转,大肠,笑死我了,没意思,对手,降维打击,张子,多高,姚明,意义,发呆,天赋,技术,小学生,跳起来"
44758,1129,33356,20129,6488401,"下单,试试,辜负,已买,不好用,好用,黑色,宝宝,袜子,蹲蹲,房间,放在,沙发,衣服,洗出来,看我,表现,不错,地方,奖励,智商税,姐夫,姐妹,踢踢,棕色,买个,调皮,好不好,九转,大肠"
89919,4022,5263,6299,13065390,"霸气,英姿飒爽,海东青,娘们,威武,女人,漂亮,感谢,雄鹰,驾驭,金雕,美女,帅气,抱拳,一般人,女中豪杰,草原,男人,新疆,猎鹰,我喜欢,得不到,英雄,臂力,好喜欢,保护动物,好酷,玩鹰,太帅了,好帅"
85094,6065,91954,3243,2594571,"好可爱,咪咪,脏脏,女朋友,馒头,小猫,猫咪,猪头,眼睛,好胖,一模一样,生气,猫猫,宕机,好乖,不想,好肥,暗中观察,真可爱,太可爱了,九转,大肠,喝点,好像,宝宝,这是,ing,洗澡,温柔,调皮"
63137,2209,7201,1658,3380598,"实验,好人,一生,平安,感谢,做实验,领养,人类,希望,谢谢你,狗狗,比格,比格犬,心疼,动物,善待,善良,爱心,贡献,跳跳,收养,谢谢,残忍,哭了,的人,条件,抱抱,笼子,生命,好可怜"
97799,5171,91502,20080,16799460,"老公,美女,太对了,到位,人才,男人,太有,女人,没错,确实,唱的,笑死我了,表情,好像,夫妻相,精辟,没毛病,道理,说实话,调皮,心声,有才,追到手,结婚,听到,老婆,唱得,喜欢,好听好听,经典"
70034,6121,49125,3631,2155991,"抽烟,长大,喝酒,不抽,抽过,烟味,抽了,讨厌,眉心,烟雾,我爸,立誓,不食,不想,妈妈,戒了,不喜欢,子弹,我做到了,样子,记得,食言,不知道,感觉,压力,闻到,的人,喜欢,烟酒,答应"
47181,1068,2221,2840,5041848,"状元,文班,华子,英文,文班亚马,塔图姆,嘴哥,锡安,西蒙斯,夺冠,总决赛,艾顿,唐斯,马刺,维金斯,富尔茨,感觉,布朗,法国,班切罗,防守,口音,不错,胖虎,实力,詹姆斯,坎宁安,的人,nba,凯尔特人"
22910,793,13441,25964,3090762,"好吃,百叶,看着,千张,豆皮,豆腐皮,不错,更好,干豆腐,放点,做的,完美,道菜,食欲,小苏打,做法,肉片,咸肉,看了,再放,尖椒,爱心,猪油,漂亮,感谢,五花肉,胃口,这是,虾仁,名字"
42260,7116,143080,5600,10370908,"带鱼,筷子,服务,吃鱼,鱼刺,好吃,感觉,看着,喜欢,灵魂,吃不起,没有灵魂,西班牙,刀鱼,服务费,服务员,吃了,乐趣,完了,干不了,鱼骨,不吃,给我,解压,样子,骨头,挑刺,条鱼,一条,灵机一动"
85525,5047,18442,5536,6276546,"警察,民警,支持,美国,开枪,孩子,清空,弹夹,争议,网友,质疑,的人,合法,没错,漂亮国,女儿,棍子,庆安,鸣枪示警,打死,举报,做的,执法,没毛病,打成,打腿,筛子,鸣枪,母亲,有问题"
39273,19579,21492,2658,1105792,"山东,宕机,OK,漫展,二次元,cos,大省,发呆,夺少,惊恐,潍坊,济南,济宁,烟台,领导讲话,东营,德州,地方,学校,小县城,也有,九转,大肠,不知道,这是,青岛,泰安,日照,滨州,俺娘"
43262,9502,123778,902,3059320,"教练,笑死我了,臭宝,宕机,发呆,练车,西欧,宝贝,驾校,笑死,笑死了,欧西,整顿,不惯,驾照,给他,我了,暗中观察,笑死我,调皮,不想,学了,素材,现实,不练,多人,一句,骂我,毛病,整治"
122310,4928,10277,4108,7665415,"感谢,致敬,致敬英雄,英雄,烈士,勿忘国耻,致敬先烈,先辈,先烈,安息,历史,回家,铭记,原谅,日本,英雄们,敬礼,铭记历史,生命,牢记,换来,英烈,永垂不朽,一路走好,专家,爱心,中国,回家了,日本人,提醒"
36003,3578,1268,537,759912,"廊坊,投毒,河北,公安,立法,动物,氟乙酸,剧毒,保护法,发声,感谢,中国,警察,国家,拥有,不到,的人,热度,退休,泰国,法律,严查,药物,重点,购买,实验,希望,央视新闻,支持,物质"
200122,2269,80917,6322,4123720,"卸甲,电影,笑死我了,龙门,国家反诈,九转,大肠,是假的,龙门飞甲,宕机,雨化田,APP,看过,放箭,会不会,祖宗,OK,放箭放箭,杀了,上司,下载,还手,假的,出来了,思密达,我怕,没看懂,笑死,抖音,小脑"
45367,3546,6430,2087,1016515,"感谢,领导,正能量,爱心,医院,谢谢,点赞,漂亮,支持,名人名言,英雄,咖啡,补课,的作品,工业,抱拳,你点赞,拳头,感冒,医生,强国,说得好,学校,道理,赞同,说的真好,抱抱,上了,一课,老师"
33627,4820,35202,8488,4424925,"重庆,关注,收藏,女人,好看,我去,一个人,拍照,女朋友,拍的,灵机一动,可以吗,宝宝,预约,机会,男人,搭子,能不能,我来,对象,到时候,有没有,男朋友,我想,刷到,有男朋友,不贵,洪崖洞,找到,老公"
144157,9277,115787,4870,10282979,"工作,上班,编制,狗狗,箱子,拉布拉多,工资,坐下,流水线,跑步机,狗子,拉老师,感觉,微信步数,警犬,会不会,辐射,行李,摸鱼,健身,行李箱,我家,顺拐,手机,尾巴,工作犬,九转,大肠,摇尾巴,辛苦"
81732,18921,16655,8306,8207583,"大哥,救人,感谢,谢谢,孩子,好人,一生,平安,专业,妈妈,都没有,小孩,游泳,冷静,淡定,的人,救人者,不慌不忙,家长,落水,救命恩人,看着,挣扎,帅哥,下水,经验,走了,点赞,英雄,玩水"
92957,1278,15156,2512,3864289,"允儿,锁锁,哥哥,父母,教育,孩子,家庭,妹妹,生日快乐,珠珠,好喜欢,偏心,生二胎,一家,老二,杰哥,爸爸妈妈,爸妈,肖杰,二胎,兄弟姐妹,我妈,小孩,妈妈,这是,喜欢,宝宝,综艺,我觉得,足够"
26991,1745,13560,6255,7887306,"不买,点开,百岁山,小黄车,嫂子,我想要,不点,听劝,水枪,想要,第一把,OK,AUG,aug,确实,想买,漏水,放心,喜欢,儿子,打开,主打,价格,下单,链接,尖叫,猜对了,划走,你说,我要"
442835,7665,47836,37035,15513005,"好听,架子鼓,记忆,的人,喜欢,首歌,感觉,好好的,好好听,完整版,想学,回忆,男人,不想,有没有,en,都是,遗憾,音乐,国栋,感谢,让我,在一起,好像,爱心,版本,愿你,爱情,睡觉,听到"
181526,20072,101088,39372,13449704,"感谢,平安,这是,爱心,老天爷,保佑,地方,致敬,英雄,人民,无情,洪水,老天,平平安安,子弟兵,有情,点赞,平安果,辛苦了,希望,英雄们,人间,平安无事,下雨了,求求,注意安全,保护,天灾,老百姓,一生"
26347,8017,65066,3812,8330207,"炸裂,周冬雨,宕机,电影,发呆,赛道,九转,大肠,疑问,OK,老演,抽象,牛逼,演技,看了,老头,绝望的,感觉,惊恐,喜欢,噢买尬,剧情,裂开,暗中观察,恶心,好看,我去,逆天,燃冬,电视剧"
195573,16196,39415,10682,2480126,"打工,暑假工,不让,心疼,让我,我爸,我去,上班,OK,放假,父母,工作,爸妈,给我,共情,给我钱,爸爸,不想,上学,在家,妈妈,我想,我妈,兼职,没钱,回家,不知道,出去玩,不去,有钱"
85338,4754,909,7630,1806710,"感谢,爱心,解放军,点赞,致敬,军人,人民,惊讶,子弟兵,平安,好人,英雄,一生,人民解放军,辛苦了,战士,抱抱,学习,中国人民解放军,中国,叔叔,平安果,敬礼,危险,中国军人,点赞点赞,救人,伟大的,最棒,抱拳"
44578,3310,1552,2286,2255779,"医院,中医,医生,高手,感谢,医德,西医,好医生,民间,拍片,神医,中国,点赞,高尚,医术,检查,专家,脱臼,行医,挂号,好人,这是,资格证,孩子,厉害,一生,平安,的人,爱心,医师"
32350,1187,12667,2036,2127598,"大碴粥,声音,咸鸭蛋,哭了,幸福,好可爱,米饭,姥姥,听到,不知道,拜泉,奶奶,好像,真好听,喇叭,想起,生活,治愈了,的人,感动,感觉,想哭,苞米,笑了,好想,回到,拜泉县,问雅,给我,听哭了"
41327,9680,4389,2356,3854711,"大桥,通道,凑热闹,深圳,堵车,深中,中山,港珠澳,车道,虎门大桥,回本,收费,中国,印钞机,开通,免费,通车,体验,祖国,小时,货车,车流量,广东,中国人,打卡,过路费,估计,巅峰,南沙,壮观"
181534,29103,111562,6247,3138382,"青蛙,高空抛物,掉下去,危险,窗户,妈妈,笑死我了,旅行青蛙,玩偶,评论区,远航,九转,大肠,再见了,去旅行,宕机,蛙蛙,OK,娃娃,老实,跳楼,努力,回来,小孩,求放过,感觉,巴黎,没事,小青蛙,的人"
57674,4852,15537,7734,801712,"好可爱,猪头,宝宝,东东,蜜蜜,讲话,最可爱,宕机,妈妈,不能自己,动作,好像,四川话,男孩子,香香软软,乖宝宝,亲亲,去看,不是真的,蜜蜂狗,dongdong,女孩子,发呆,我要,调皮,妈妈爱你,上线,陪你,看了,无数遍"
107819,11054,71056,8543,3914986,"世界和平,好恐怖,的人,美国,吓人,天呐,好可怕,感谢,恐怖,记得,事件,太恐怖了,太可怕了,我去,客机,窒息,飞机,卧槽,自导自演,看过,跳楼,撞了,看着,感觉,世界末日,我靠,完整,好像,发呆,电影"
64570,16240,239520,3147,9332173,"奥迪,祖宗,发呆,车主,没事,关系,老祖宗,A6,人没事,卧槽,质量,命大,九转,大肠,给你,撞成,牛逼,还能,宕机,这是,感谢,内伤,评论,啥事,副驾驶,没花,一手,看评论,官方,医院"
111611,6309,63756,3337,10250838,"医生,手术,麻醉师,全麻,感觉,麻醉,麻药,做手术,剖腹产,肚子,护士,听到,睡着了,聊天,不知道,给我,醒来,手术室,阑尾炎,说话,半麻,一针,听见,睡了,眼睛,让我,清醒,大肠,打了,睡过去"
37175,5445,4530,2418,5754430,"店长,赔偿,老娘舅,劳动仲裁,开除,劳动局,员工,社保,辞退,公司,预制菜,支持,合同,仲裁,老板,赔钱,评论,老员工,签合同,工资,劳动合同,上班,有没有,中式快餐,起诉,劳动法,后续,工作,店里,欺负"
84098,18171,74058,5965,2575962,"男朋友,拍的,拍照,长得,好看,技术,学学,男人,OK,动作,感觉,嫁妆,宝宝,哭了,衣服,好看的,宝贝,照片,调皮,求你,相机,人像,三要素,学习,对象,表扬,你学,评论区,好好学,快学"
59034,1379,17611,3242,957013,"主播,响指,帅啊,好帅,切刀,完秒,重击,就这样了,王刀,老师,来个,慢动作,圆满了,感觉,图片,闪烁,推荐,有了,就是玩,马来,朋友,国服,只能,转国,服玩,表面,哎呦我去,芮娜,帅多,流量"
195916,9349,14548,6818,1815071,"弹窗,通知,老师,笑死我了,评论区,np,开头,笑死了,OK,宝宝,真诚,好幸福,吉吉,作者,感动,吉赛尔,看评论区,消息,爱她,字母,眼含,热泪,季节,宕机,微信,九转,大肠,你看,天呐,喜欢"
42797,11987,62882,920,1931179,"新年快乐,过年了,宕机,气氛,新年好,过年,抖音,发呆,催命,九转,大肠,过年好,季节,少活,放暑假,过年啦,祝大家,看啥,OK,刷到,手机,恭喜发财,哥们,推啥,噢买尬,年快乐,找到,工作,完了,不知道"
100665,1785,10914,3308,2036249,"女主,好看,感觉,清醒,看了,台词,公主,李蓉,赵今麦,演技,发言,喜欢,男主,小说,好爽,骄傲,长公主,等你,好喜欢,麦麦,男女主,好像,原著,收破烂,真真,大女主,好看的,误会,cp,很好看"
